#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
10.790358,0.345086,28.559764,16.323286,16.323286,103.559821
13.070910,0.370797,26.442225,10.121391,10.121391,90.657206
11.056316,0.265292,43.237901,4.117413,4.117413,104.959265
10.381043,0.237377,24.108970,9.681283,9.681283,103.485715
10.262703,0.219726,23.467326,12.472267,12.472267,170.655978
11.844949,0.199059,2.399895,0.000000,0.000000,14.444420
15.205792,0.198949,32.069450,2.699754,2.699754,187.047776
13.062492,0.277225,21.285117,0.000000,0.000000,34.625697
12.287424,0.212529,26.593484,1.988023,1.988023,383.151128
10.919627,0.251692,26.319284,4.778792,4.778792,328.860759
12.668395,0.289002,25.911165,8.143126,8.143126,210.519700
